ChEMBL_ID,SMILES
CHEMBL266144,CCCC#CCN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1
CHEMBL432658,COCCN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C
CHEMBL267154,C(=C1/CCCN(c2ccc(C3=NCCN3)cc2)C1)\c1ccc(C2=NCCN2)cc1
CHEMBL276449,C(=C1CCN(Cc2ccc(C3=NCCN3)cc2)CC1)c1ccc(C2=NCCN2)cc1
CHEMBL9479,c1cc(C2=NCCN2)ccc1CC1CCN(c2ccc(C3=NCCN3)cc2)CC1
CHEMBL8892,c1cc(N2CCN(c3ccc(C4=NCCN4)cc3)CC2)ccc1C1=NCCN1
CHEMBL9185,c1cc(N2CCCN(c3ccc(C4=NCCN4)cc3)CC2)ccc1C1=NCCN1
CHEMBL9516,c1cc(C2=NCCN2)ccc1CC1CCCN(c2ccc(C3=NCCN3)cc2)C1
CHEMBL267463,COCCOC1c2c(ncn2Cc2ccc(OC)cc2)N=CN(C)N1C
CHEMBL9478,CC12CCC3C(C(Cc4ccc(N)cc4)=CC4=CC(=O)CCC43C)C1CCC2=O
CHEMBL9381,CCCCOC1c2c(ncn2Cc2ccc(OC)cc2)N=CN(C)N1C
CHEMBL273851,Cl.O=C([C@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL9724,Cl.O=C([C@@H]1CCCN1)N1CCCC1P1(=O)Oc2ccccc2-c2ccccc2O1
CHEMBL8934,CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(Cl)cc1)CN2
CHEMBL273694,Cl.O=C([C@@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1
CHEMBL9699,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)cc1Cl)CN2
CHEMBL9689,CN1C(=O)CN=C(c2c(Cl)cccc2Cl)c2cc(Cl)ccc21
CHEMBL415964,CCC[C@@H]1C[C@H](NCC)c2cc(S(N)(=O)=O)sc2S1(=O)=O
CHEMBL276886,CCCC[C@]1(CO)CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C(O5)[C@@H]1O
CHEMBL8889,CC[C@]1(CO)CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C(O5)[C@@H]1O
CHEMBL9562,CN(C(=O)CN)c1ccc(Cl)cc1C(=O)c1c(Cl)cccc1Cl.Cl
CHEMBL273599,CCC[C@H]1C[C@H](NCC)c2cc(S(N)(=O)=O)sc2S1(=O)=O
CHEMBL9517,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)c(Cl)c1)CN2
CHEMBL267762,Cl.NCC(=O)Nc1ccc(Cl)cc1C(=O)c1c(Cl)cccc1Cl
CHEMBL9636,CN1CCC23c4c5ccc(O)c4OC2[C@H](O)[C@](CO)(CCc2ccccc2)CC3C1C5
CHEMBL9943,CCCC[C@]1(CO)CC2C3Cc4ccc(O)c5c4C2(CCN3C)C(O5)[C@@H]1O
CHEMBL275451,O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccc(F)cc2)CC1
CHEMBL9446,O=C1c2ccccc2CCCN1CCN1CCC(N2C(=O)Cc3cc(F)ccc32)CC1
CHEMBL267062,O=C1c2ccccc2CCCN1CCN1CCC(c2c[nH]c3ccccc23)CC1
CHEMBL9190,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCc2ccccc2)CC3C1C5
CHEMBL9667,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCc4ccccc4)CC4C(C2)N(C)CCC341
CHEMBL275258,O=C1c2ccccc2CCCN1CCN1CCC(N2C(=O)Cc3ccccc32)CC1
CHEMBL10178,C=C[C@]1(CO)CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C(O5)[C@@H]1O
CHEMBL9983,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCc4ccccc4)CC4C(C2)N(C)CCC341
CHEMBL9968,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCCCc2ccccc2)CC3C1C5
CHEMBL273873,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCc4ccccc4)CC4C(C2)N(C)CCC341
CHEMBL417605,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCCc2ccccc2)CC3C1C5
CHEMBL9564,O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccccc2)CC1
CHEMBL9371,CS(=O)(=O)Nc1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
CHEMBL9959,COc1ccnc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OC(F)(F)O4)c1
CHEMBL9770,Cc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1
CHEMBL429202,O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccc(Cl)cc2)CC1
CHEMBL9840,COc1ccccc1C1CCN(CC2CCc3ccccc3C(=O)C2)CC1
CHEMBL9615,O=C1c2ccccc2CCCC1CCN1CCC(Oc2ccccc2)CC1
CHEMBL9616,O=C(c1ccc(F)cc1)C1CCN(CCN2CCCc3ccccc3C2=O)CC1
CHEMBL10242,c1cc(NC2=NCCN2)ccc1Cc1ccc(OCC2CCOCC2)cc1
CHEMBL9949,c1cc(NC2=NCCN2)ccc1Cc1ccc(OC2CCOCC2)cc1
CHEMBL274898,Cc1cn(C2CC(O)C(CNC(=O)Oc3ccccc3)O2)c(=O)[nH]c1=O
CHEMBL9620,C=Cc1c(C)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c1N
CHEMBL9905,Oc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341
CHEMBL273872,O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3ccccc32)CC1
CHEMBL273292,CC(=O)c1c(C)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c1N
CHEMBL269670,O=C(NCCc1c2n(c3ccccc13)CCCc1ccccc1-2)C1CCC1
CHEMBL9612,CN(CCc1ccc2c(c1)OCO2)C[C@@H]1CC[C@@H]2CCOc3cccc1c32
CHEMBL10115,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2nc(O)oc2c1
CHEMBL274391,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)OCC2
CHEMBL10124,COc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2CCCc2ccccc2-1
CHEMBL9749,Cc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)c(N)c1C(C)O
CHEMBL276667,CN(CCc1ccc2c(c1)OCO2)CC1CCCc2c1ccc1c2OCO1
CHEMBL9783,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)OCO2
CHEMBL274602,COc1cccc2c1CCC[C@H]2CN(CCc1ccc2c(c1)OCO2)C1CC1
CHEMBL10187,CCN(CCc1ccc2c(c1)OCO2)C[C@@H]1CCCc2c(OC)cccc21
CHEMBL10293,CCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCCc1ccccc1-2
CHEMBL274630,CC(=O)NCCc1c2n(c3ccc(Cl)cc13)CCCc1ccccc1-2
CHEMBL10198,Cc1cc(C)c(C(=O)OCc2cc(=O)c(OC(=O)C(C)(C)C)co2)c(C)c1
CHEMBL9869,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CC(=O)N2
CHEMBL427636,CN(C)CCC1=C(c2ccc(C(C)(C)C)cc2)N2CCCN=C2c2ccccc21
CHEMBL9831,COc1cccc2c1CCCC2CN(C)CCc1ccc2c(c1)OCO2
CHEMBL10369,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CCS2
CHEMBL274995,CCOc1ccc2c(c1)c(CCNC(C)=O)c1n2CCCc2ccccc2-1
CHEMBL276490,COc1ccc2c(c1)c(CCNC(=O)C1CCC1)c1n2CCc2ccccc2-1
CHEMBL10099,CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCc1ccccc1-2
CHEMBL9894,CCOc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)OCO2
CHEMBL10152,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)C=CS2(=O)=O
CHEMBL268251,O=c1cc(COC2CCOCC2)occ1OC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
CHEMBL269171,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)COC2
CHEMBL10347,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2CC[C@@H]1O
CHEMBL10216,CN(CCc1ccc2c(c1)OCO2)CC1CCCc2c(NS(C)(=O)=O)cccc21
CHEMBL9970,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CS(=O)(=O)C2
CHEMBL10066,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CCS2(=O)=O
CHEMBL10027,COc1ccc2c(c1)C(CN(C)CCc1ccc3c(c1)OCO3)CCC2
CHEMBL268749,COc1ccc2c(c1)CCCC2CN(C)CCc1ccc2c(c1)OCO2
CHEMBL10067,COc1cccc2c1C(CN(C)CCc1ccc3c(c1)OCO3)CCC2
CHEMBL269172,COc1cccc2c1CCC[C@@H]2CN(C)CCc1ccc2c(c1)OCO2
CHEMBL10331,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3F)CC2)C(=O)N1
CHEMBL10042,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1
CHEMBL10052,CN(CCc1ccc2c(c1)OCO2)C[C@@H]1CCCc2c1ccc1c2OCC1
CHEMBL268470,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(C(=O)O)nc2)cc1
CHEMBL10317,CN(CCc1ccc2c(c1)OCO2)C[C@@H]1CC[C@H]2CCOc3cccc1c32
CHEMBL9912,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2c(c1)CCO2
CHEMBL269452,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2oc(O)nc2c1
CHEMBL9967,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
CHEMBL276826,COc1ccc2c(c1OC)CCC[C@H]2CN(C)CCc1ccc2c(c1)OCO2
CHEMBL10086,O=C1CCC(c2ccccc2)(C2CCN(Cc3cccc(F)c3)CC2)C(=O)N1
CHEMBL10272,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
CHEMBL274552,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3Br)CC2)C(=O)N1
CHEMBL9966,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3Cl)CC2)C(=O)N1
CHEMBL10097,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(Cl)cc3)CC2)C(=O)N1
CHEMBL274817,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(F)cc3)CC2)C(=O)N1
CHEMBL10309,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C(=O)N1
CHEMBL273262,O=C1CCC(c2ccccc2)(C2CCN(Cc3cccc(Cl)c3)CC2)C(=O)N1
CHEMBL10399,O=C1CCC(c2ccccc2)(C2CCN(Cc3cccc(Br)c3)CC2)C(=O)N1
CHEMBL273938,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2
CHEMBL10000,O=c1oc(Nc2ccc(I)cc2)nc2ccccc12
CHEMBL10223,O=c1oc(Nc2cccc(I)c2)nc2ccccc12
CHEMBL276438,O=c1oc(Nc2ccccc2I)nc2ccccc12
CHEMBL275046,CC(O)(c1ccc(Cl)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
CHEMBL276213,CC(O)(c1ccc(Cl)cc1)C(O)(Cn1ccnc1)c1ccc(Cl)cc1
CHEMBL10234,CC(O)(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
CHEMBL10290,O=C(c1ccc(Cl)cc1)C(O)(Cn1cnnc1)c1ccc(Cl)cc1
CHEMBL269459,OC(c1ccc(Cl)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
CHEMBL441762,CC(O)(c1ccc(F)cc1)C(O)(Cn1ccnc1)c1ccc(Cl)cc1
CHEMBL274762,CC(O)(c1ccc(F)cc1)C(O)(Cn1ccnc1)c1ccccc1Cl
CHEMBL269210,CC(O)(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccccc1Cl
CHEMBL9947,CC(O)(c1ccc(Cl)cc1)C(O)(Cn1cncn1)c1ccc(F)cc1
CHEMBL276489,O=C(c1ccc(Cl)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
CHEMBL267810,OC(c1ccc(Cl)cc1)C(O)(Cn1ccnc1)c1ccc(Cl)cc1
CHEMBL10481,CC(O)(c1ccccc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL273435,Fc1ccc([C@H]2OCO[C@]2(Cn2cncn2)c2ccc(Cl)cc2)cc1
CHEMBL10489,OC(c1ccc(F)cc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL275069,CC(O)(c1ccc(Cl)cc1)C(O)(Cn1ccnc1)c1ccc(F)cc1
CHEMBL275275,CCCC[C@H]1OC(=O)O[C@]1(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL10548,O=C(c1ccccc1)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL275963,OC(c1ccc(Cl)cc1Cl)C(O)(Cn1cncn1)c1ccc(F)cc1
CHEMBL275296,CCC[C@H]1OC(=O)O[C@]1(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL10649,CC(C)[C@H]1OC(=O)O[C@]1(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL267087,OC(c1ccccc1Cl)C(O)(Cn1ccnc1)c1ccccc1Cl
CHEMBL273840,OC(c1cccc(Cl)c1)C(O)(Cn1cncn1)c1cccc(Cl)c1
CHEMBL269454,OC(c1ccccc1Cl)C(O)(Cn1cncn1)c1ccccc1Cl
CHEMBL266390,O=c1oc(NCc2ccccc2I)nc2ccccc12
CHEMBL267089,O=C(C1CCCC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL268023,O=C(c1cccc(Cl)c1)C(O)(Cn1cncn1)c1cccc(Cl)c1
CHEMBL10458,C1CCN(C2CCN(CCCN3CCC(N4CCCCC4)CC3)CC2)CC1
CHEMBL10350,O=C(O)CC1C(=O)N(Cc2ccc(Br)cc2F)C(=O)c2ccc(F)cc21
CHEMBL10363,O=C(c1ccc(Cl)cc1)C(O)(Cn1cncn1)c1ccccc1Cl
CHEMBL10565,O=C(c1ccccc1Cl)C(O)(Cn1cncn1)c1ccccc1Cl
CHEMBL266392,O=C(c1ccccc1Cl)C(O)(Cn1cncn1)c1ccc(Cl)cc1
CHEMBL10894,CCOC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC
CHEMBL10753,COc1cc(NC(=O)COc2ccc(Cl)cc2)c(Cl)cc1C(=O)O
CHEMBL268697,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1
CHEMBL273505,O=C1CC2(CCCC2)CC(=O)N1OCCN1CCN(c2ncccn2)CC1
CHEMBL10637,c1cc(CN2CCC(C3=NCCN3)CC2)ccc1CN1CCC(C2=NCCN2)CC1
CHEMBL273861,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)CC2
CHEMBL275569,COc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3COC(=O)N32)cc(OC)c1O
CHEMBL87,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
CHEMBL10657,CC[C@@H]1Cc2cc(C)n(CC(=O)NCc3ccc(N)nc3C)c(=O)c2NC1=O
CHEMBL10721,OCCN(CCO)CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1
CHEMBL268695,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(CO)cnc32)CC1
CHEMBL273948,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2CC2CCCCC2)cc1
CHEMBL10843,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2CC2CCCC2)cc1
CHEMBL273951,CCC1=C(c2ccc3c(c2)OCO3)C(=O)OC1(O)c1ccc(OC)cc1
CHEMBL10830,Cc1cc(-n2ccc(=O)[nH]c2=O)cc(Cl)c1Sc1ccc(Cl)cc1
CHEMBL11168,Cc1cc(-n2ccc(=O)[nH]c2=O)cc(Cl)c1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL10971,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
CHEMBL276605,Cc1cc(-n2ccc(=O)[nH]c2=O)cc(C)c1Sc1ccc(Cl)cc1
CHEMBL274153,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3ccc(O)nc32)CC1
CHEMBL275993,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(O)cnc32)CC1
CHEMBL11094,COc1cc(CC(C)N(C)C(C)C)c(OC)cc1I
CHEMBL11313,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(C(C)O)cnc32)CC1
CHEMBL11055,COc1ccnc2c1CCc1cc(Cl)ccc1C2=C1CCN(C(C)=O)CC1
CHEMBL11136,COc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCN(C(C)=O)CC1
CHEMBL10980,COc1cc(CC(C)NC(C)C)c(OC)cc1I
CHEMBL10903,COc1ccc2c(n1)C(=C1CCN(C(C)=O)CC1)c1ccc(Cl)cc1CC2
CHEMBL11222,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3c(O)ccnc32)CC1
CHEMBL273603,COc1cc(CC(C)NCC2CC2)c(OC)cc1I
CHEMBL11408,O=C1C(Cl)=C(Nc2ccc(I)cc2)C(=O)c2cnccc21
CHEMBL11423,O=C1C(Cl)=C(Nc2ccc(Br)cc2)C(=O)c2cnccc21
CHEMBL11342,CCn1c(=O)c2nc(-c3ccc(Br)cc3)[nH]c2n(CC)c1=O
CHEMBL11084,CC(C)C(NC(=O)Cn1c(-c2cccs2)ncc(N)c1=O)C(=O)C(F)(F)F
CHEMBL11433,O=C1C(Cl)=C(Nc2ccc(I)cc2)C(=O)c2ncccc21
CHEMBL11317,O=C1C(Cl)=C(Nc2ccc(Br)cc2)C(=O)c2ncccc21
CHEMBL275481,CCCN1CCN(Cc2ccccc2)CC12COc1cccc(OC)c1C2
CHEMBL11580,COc1ccccc1N1CCN(c2ccc(Nn3c(C)ccc3C)cc2)CC1
CHEMBL11412,CC(c1ccccc1)C(CSC(=O)c1ccccc1)C(=O)N[C@@H](C)C(=O)O
CHEMBL11617,CCCN(C)S(=O)(=O)c1c(C)cc(-n2ncc(=O)[nH]c2=O)cc1C
CHEMBL11289,Clc1ccc(OCCc2ccccc2)c(CCN2CCOCC2)c1.O=C(O)C(=O)O
CHEMBL274138,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1S(=O)(=O)N1CCSCC1
CHEMBL11647,CCN(CC)S(=O)(=O)c1c(C)cc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL429014,Cc1nccn1N[C@@H]1c2cc(S(=O)(=O)N3CCCCC3)ccc2OC(C)(C)[C@H]1O
CHEMBL428891,CC1(C)Oc2ccc(C#N)cc2[C@H](N(Cc2ncc[nH]2)c2ccccc2)[C@H]1O
CHEMBL11735,COc1ccc(CCN2CCOCC2)cc1OCCc1ccccc1.O=C(O)C(=O)O
CHEMBL273648,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC
CHEMBL11392,CCOC(=O)N(c1ccccc1)C1c2cc(C#N)ccc2OC(C)(C)C1O
CHEMBL11183,Cc1nccn1N[C@H]1c2cc(S(=O)(=O)N3CCCCC3)ccc2OC(C)(C)[C@@H]1O
CHEMBL416886,CCOc1nc(C(Cl)(Cl)Cl)c(Cl)c(OCC)c1Cl
CHEMBL412420,CN(C1CCCC1)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL11673,C=CCN(C)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL11970,O=c1cnn(-c2ccc(S(=O)(=O)NC3CCCCCCC3)c(Cl)c2)c(=O)[nH]1
CHEMBL11479,COc1cccc(CCN2CCCC2)c1OCCc1ccccc1.O=C(O)C(=O)O
CHEMBL269392,CCCN(C)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL276861,CCCOc1c(Cl)c(OC)nc(C(Cl)(Cl)Cl)c1Cl
CHEMBL11542,CN(CCO)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL11275,O=c1cnn(-c2ccc(S(=O)(=O)NC3CCCCC3)c(Cl)c2)c(=O)[nH]1
CHEMBL11589,C=CCN(CC=C)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL273900,CC1(C)Oc2ccc(C#N)cc2[C@@H](N(Cc2ncc[nH]2)c2ccccc2)[C@@H]1O
CHEMBL11255,Clc1ccc(OCCc2ccccc2)c(CCN2CCCC2)c1.O=C(O)C(=O)O
CHEMBL11430,Oc1c(Cl)c(OCC(F)(F)F)nc(C(Cl)(Cl)Cl)c1Cl
CHEMBL11311,COc1ccc(CCN2CCCC2)cc1OCCc1ccccc1.O=C(O)C(=O)O
CHEMBL11719,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1S(=O)(=O)N1CCOCC1
CHEMBL273728,CCN(C(C)C)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1C
CHEMBL11784,CCCN(CCC)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL11669,COc1cccc(CCN2CCOCC2)c1OCCc1ccccc1.O=C(O)C(=O)O
CHEMBL11340,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1S(=O)(=O)N(C)C1CCCC1
CHEMBL273233,CN(c1ccccc1)S(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL269389,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC(C)C)c1Cl
CHEMBL268271,CC1(C)Oc2ccc(C#N)cc2[C@H](N(Cc2ncco2)c2ccccc2)[C@H]1O
CHEMBL11849,O=c1cnn(-c2ccc(S(=O)(=O)N3CCC(O)CC3)c(Cl)c2)c(=O)[nH]1
CHEMBL11454,O=c1cnn(-c2ccc(S(=O)(=O)N3CCSC3)c(Cl)c2)c(=O)[nH]1
CHEMBL11678,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1S(=O)(=O)N1CCOCC1
CHEMBL11595,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1S(=O)(=O)N1CCOCC1
CHEMBL274347,COc1ccc2c(c1)S(=O)(=O)N(COC(=O)c1c(Cl)cccc1Cl)C2=O
CHEMBL269637,O=C1CCN(S(=O)(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)CC1
CHEMBL11638,O=c1cnn(-c2ccc(S(=O)(=O)N3CCCCC3)c(Cl)c2)c(=O)[nH]1
CHEMBL417070,CC(C)(C)CC(C)(C)NS(=O)(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1
CHEMBL11717,O=c1cnn(-c2cc(Cl)c(S(=O)(=O)N3CCOCC3)c(Cl)c2)c(=O)[nH]1
CHEMBL11813,O=c1cnn(-c2ccc(S(=O)(=O)N3CCSCC3)c(Cl)c2)c(=O)[nH]1
CHEMBL11699,O=c1cnn(-c2ccc(S(=O)(=O)N3CCCC3)c(Cl)c2)c(=O)[nH]1
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
CHEMBL12325,COC(=O)Nc1nc2cc(C(=O)N3CCN(c4ccccn4)CC3)ccc2[nH]1
CHEMBL274085,O=C(OCN1C(=O)c2ccccc2S1(=O)=O)c1c(Cl)cccc1Cl
CHEMBL11140,O=c1cnn(-c2ccc(S(=O)(=O)N3CCOCC3)c(Cl)c2)c(=O)[nH]1
CHEMBL11733,COc1ccc2c(c1OC)C(C#N)N1CCc3cc4c(cc3C1=C2)OCO4
CHEMBL274346,COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3cc1-2.[Cl-]
CHEMBL11656,O=S(=O)(Nc1nc2nc3c(c(O)n2n1)CCC3)c1ccc(Cl)cc1
CHEMBL12105,O=C1CC(Cc2ccccc2)C(=O)N1OS(=O)(=O)/C=C/c1ccccc1
CHEMBL11531,COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2
CHEMBL268028,COC(=O)Nc1nc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc2[nH]1
CHEMBL276877,Cc1ccc(S(=O)(=O)C2(CC#Cc3cccc(Cl)c3)SC(=O)NC2=O)cc1
CHEMBL12072,O=C1NC(=O)C(CC#Cc2ccccc2)(S(=O)(=O)c2ccccc2)S1
CHEMBL267564,COc1ccc(S(=O)(=O)C2(CC#Cc3ccccc3)SC(=O)NC2=O)cc1
CHEMBL12087,O=C1NC(=O)C(CC#Cc2ccccc2)(S(=O)(=O)c2ccc(Cl)cc2)S1
CHEMBL11958,O=C1NC(=O)C(CC#Cc2ccc(Cl)cc2)(S(=O)(=O)c2ccccn2)S1
CHEMBL11834,Cc1cccc(S(=O)(=O)C2(CC#Cc3ccccc3)SC(=O)NC2=O)c1
CHEMBL11689,Cc1ccc(S(=O)(=O)C2(CC#Cc3ccccc3Cl)SC(=O)NC2=O)cc1
CHEMBL268702,O=C1NC(=O)C(CC#Cc2ccc(Cl)cc2)(S(=O)(=O)c2ccc(Cl)cc2)S1
CHEMBL268276,Cc1ccc(S(=O)(=O)C2(CC#Cc3ccccc3)SC(=O)NC2=O)cc1
CHEMBL12026,O=C1NC(=O)C(CC#Cc2cccc(Cl)c2)(S(=O)(=O)c2ccccc2)S1
CHEMBL276216,Cc1cccc(SC2(CC#Cc3ccc(Cl)cc3)SC(=O)NC2=O)n1
CHEMBL269417,O=C1NC(=O)C(CC#Cc2ccccc2Cl)(S(=O)(=O)c2ccccc2)S1
CHEMBL275099,COc1ccc(C#CCC2(S(=O)(=O)c3ccc(C)cc3)SC(=O)NC2=O)cc1
CHEMBL12022,COc1ccc(C#CCC2(S(=O)(=O)c3ccccc3)SC(=O)NC2=O)cc1
CHEMBL268967,O=C1NC(=O)C(CC#Cc2ccc(F)cc2)(S(=O)(=O)c2ccccn2)S1
CHEMBL11973,O=C1NC(=O)C(CC#Cc2ccc(Cl)cc2)(Sc2ccccc2)S1
CHEMBL11940,O=C1NC(=O)C(CC#Cc2ccc(C(F)(F)F)cc2)(S(=O)(=O)c2ccccc2)S1
CHEMBL267770,Cc1ccc(S(=O)(=O)C(CC#Cc2ccc(Cl)cc2)C(=O)O)cc1
CHEMBL275470,O=C1NC(=O)C(CC#Cc2ccc(Cl)cc2)(S(=O)(=O)c2ccccc2)S1
CHEMBL276264,O=C1NC(=O)C(CC#Cc2ccc(Cl)cc2)(Sc2ccc(Cl)cc2)S1
